"customer_id","total_orders","total_spent","avg_item_revenue"
"15050","5","4087.19","27.430805"
"12876","4","4081.79","24.010529"
"18077","18","4078.79","11.554646"
"14878","25","4076.50","11.047425"
"14913","8","4073.13","16.490405"
"12371","5","4067.38","24.355569"
"17682","11","4065.28","18.478545"
"13421","8","4058.75","15.316038"
"14025","8","4057.90","40.988889"
"17083","9","4049.79","35.215565"
"13048","9","4049.13","15.279736"
"12840","7","4041.97","22.965739"
"15680","10","4028.69","17.070720"
"14824","10","4022.91","25.461456"
"12726","11","4014.60","22.427933"
"15782","4","4014.10","65.804918"
"12721","8","4013.08","16.791130"
"16098","14","4010.70","26.738000"
"13895","6","4008.52","21.551183"
"16841","12","4006.06","18.292511"
"16150","10","4002.17","18.528565"
"17618","11","4001.64","11.209076"
"17307","11","3999.89","83.331042"
"16455","11","3995.57","19.490585"
"16241","16","3992.86","4.150582"
"15665","5","3987.07","13.940804"
"14547","8","3974.75","11.196479"
"16218","13","3968.67","29.181397"
"14047","14","3968.11","26.105987"
"15572","10","3965.20","11.560350"
"14817","7","3959.86","17.216783"
"13542","17","3959.49","11.962205"
"16791","15","3957.63","5.811498"
"13982","9","3954.29","17.574622"
"17667","9","3950.70","17.176957"
"16771","10","3949.60","9.680392"
"18259","7","3941.90","46.375294"
"17526","12","3939.24","42.817826"
"15819","10","3934.79","15.133808"
"12473","5","3928.05","23.521257"
"15051","9","3926.91","13.587924"
"14465","11","3925.85","20.341192"
"15752","9","3924.91","6.697799"
"13037","12","3914.95","16.874784"
"12853","11","3907.50","26.402027"
"13995","14","3902.01","16.965261"
"12388","8","3901.11","26.719932"
"14498","10","3900.83","10.571355"
"17646","12","3898.79","19.891786"
"16928","29","3897.53","12.217962"
"15571","14","3892.35","6.487250"
"17218","18","3891.39","8.261975"
"15708","9","3887.15","11.534570"
"12358","5","3887.07","50.481429"
"15823","3","3882.17","25.046258"
"13446","11","3881.89","20.218177"
"15696","13","3881.22","17.562081"
"14655","7","3878.51","37.655437"
"15067","5","3862.88","21.824181"
"15195","1","3861.00","3861.000000"
"18073","12","3859.82","53.608611"
"14565","5","3859.22","24.120125"
"16440","6","3856.97","12.563420"
"16057","10","3854.85","17.682798"
"13213","11","3851.52","18.880000"
"16341","7","3850.79","24.372089"
"14532","11","3845.78","12.247707"
"13481","11","3830.84","17.101964"
"17287","21","3826.86","8.265356"
"12597","4","3811.22","18.501068"
"13357","5","3805.51","9.658655"
"15421","10","3805.34","12.042215"
"17954","19","3804.38","5.120296"
"16636","4","3802.04","52.082740"
"16128","11","3801.05","20.884890"
"17071","13","3793.71","17.979668"
"12619","10","3781.38","37.813800"
"14309","11","3780.81","20.004286"
"13126","13","3774.81","15.860546"
"17211","13","3773.35","10.969041"
"16466","15","3767.09","11.211577"
"17173","8","3766.60","43.797674"
"15834","7","3764.39","10.065214"
"12670","7","3760.29","32.698174"
"12530","9","3759.26","23.792785"
"17553","4","3757.60","626.266667"
"17293","17","3750.63","15.562780"
"12623","7","3747.84","21.663815"
"15370","8","3739.01","25.965347"
"15532","10","3738.85","6.059724"
"15704","6","3734.66","18.307157"
"14515","12","3724.06","21.526358"
"12502","5","3723.87","25.332449"
"16240","2","3718.80","27.546667"
"14364","8","3717.35","53.874638"
"15288","10","3715.38","24.283529"
"12737","2","3710.50","1855.250000"
"14540","11","3709.64","14.051667"
"14776","15","3708.30","19.517368"
"15255","9","3706.02","19.712872"
"15494","5","3702.60","10.061413"
"16772","3","3698.05","54.383088"
"17096","11","3697.93","18.038683"
"16094","11","3695.56","18.854898"
"12857","6","3688.00","30.479339"
"12468","5","3670.74","24.471600"
"14593","12","3665.53","5.999231"
"14744","14","3660.08","31.017627"
"14857","7","3651.85","17.225708"
"14649","9","3651.19","6.928254"
"14640","10","3649.36","17.977143"
"13632","8","3645.81","16.571864"
"17063","13","3638.53","17.748927"
"14770","8","3637.64","18.465178"
"16748","14","3637.33","22.044424"
"16053","6","3634.84","18.736289"
"17528","8","3628.50","14.341897"
"16444","17","3625.88","9.773261"
"15079","11","3625.40","25.712057"
"13305","16","3616.41","18.082050"
"16503","11","3614.34","16.968732"
"15505","5","3610.96","37.226392"
"15791","5","3608.34","21.606826"
"18242","8","3605.21","25.751500"
"15827","28","3603.14","16.604332"
"17019","11","3602.29","5.602317"
"13750","11","3602.18","48.029067"
"16325","12","3597.50","26.068841"
"17422","11","3594.76","17.535415"
"14653","12","3593.06","9.405916"
"17659","14","3586.99","18.682240"
"14132","11","3586.03","17.930150"
"15569","10","3583.45","25.596071"
"17679","7","3577.61","44.168025"
"17311","6","3566.56","28.083150"
"15024","16","3559.39","11.123094"
"17848","30","3559.11","21.570364"
"14737","4","3554.17","78.981556"
"15858","13","3552.41","8.166460"
"15222","11","3550.91","25.731232"
"14882","14","3546.65","54.563846"
"14503","6","3543.26","21.605244"
"16950","10","3541.77","24.595625"
"12645","8","3539.30","22.120625"
"17722","5","3520.22","20.231149"
"16395","14","3518.41","5.549543"
"16336","4","3517.69","51.730735"
"16719","14","3513.62","8.963316"
"15113","3","3509.43","36.179691"
"18044","18","3505.61","17.528050"
"14934","5","3503.50","18.937838"
"13929","11","3494.10","61.300000"
"15059","19","3491.20","5.927334"
"16983","11","3490.53","15.110519"
"13577","11","3489.28","20.769524"
"15811","7","3486.15","12.769780"
"15306","9","3484.73","21.510679"
"17597","5","3484.09","27.219453"
"12631","6","3481.57","19.024973"
"15712","12","3472.41","20.918133"
"13849","5","3469.30","15.769545"
"14533","11","3466.37","38.947978"
"14837","9","3460.32","16.556555"
"16360","6","3450.41","5.425173"
"13313","12","3445.32","18.424171"
"13536","7","3444.39","19.350506"
"16347","11","3442.96","10.067135"
"15974","7","3442.15","19.557670"
"16208","10","3440.45","13.598617"
"15953","18","3440.34","20.600838"
"17725","11","3439.08","17.911875"
"12609","9","3435.86","19.633486"
"15676","3","3435.76","17.008713"
"18168","16","3435.50","9.464187"
"16045","8","3434.93","23.208986"
"15351","10","3430.22","10.924268"
"17913","14","3429.29","7.358991"
"14409","9","3427.29","32.954712"
"12377","4","3426.32","22.541579"
"17876","3","3424.02","856.005000"
"16281","3","3424.02","87.795385"
"13437","7","3408.06","20.407545"
"13823","7","3403.45","20.880061"
"17931","14","3402.24","9.692991"
"15114","12","3400.12","14.719134"
"16271","10","3397.82","11.363946"
"13425","5","3390.43","19.154972"
"15058","16","3387.58","9.762478"
"13979","7","3379.93","8.600331"
"17723","7","3378.40","281.533333"
"13135","2","3371.45","187.302778"
"14898","14","3365.95","11.566838"
"13707","5","3365.86","21.715226"
"13285","6","3364.59","14.565325"
"15538","6","3358.40","239.885714"
"14608","11","3352.94","77.975349"
"18219","17","3352.70","17.645789"
"13246","11","3351.75","9.034367"
"16818","11","3349.57","17.816862"
"17183","6","3347.31","45.853562"
"15265","4","3345.64","17.334922"
"12424","4","3340.03","36.304674"
"16351","13","3330.03","17.807647"
"15065","5","3326.86","20.041325"
"12865","4","3323.47","17.043436"
"13431","8","3316.24","25.707287"
"13824","12","3314.76","33.147600"
"13131","7","3313.77","22.240067"
"14217","23","3298.59","18.957414"
"13611","10","3297.93","14.592611"
"13031","5","3292.84","8.090516"
"17768","7","3292.73","18.091923"
"16539","10","3289.66","25.111908"
"13650","10","3288.00","19.116279"
"15632","8","3285.31","19.672515"
"14285","8","3284.42","53.842951"
"12872","12","3283.96","8.334924"
"18188","6","3280.59","24.666090"
"15978","3","3279.42","25.421860"
"17774","9","3273.83","8.246423"
"13291","11","3270.79","10.285503"
"16067","3","3269.11","48.075147"
"13214","7","3264.23","14.254279"
"14064","15","3260.24","13.814576"
"14451","12","3258.68","6.364609"
"17924","8","3257.70","98.718182"
"15057","5","3255.96","46.513714"
"14215","9","3250.33","17.474892"
"15380","11","3248.96","62.480000"
"12770","2","3246.45","115.944643"
"16612","9","3245.43","19.433713"
"15140","8","3243.69","28.961518"
"17353","4","3242.00","231.571429"
"15356","13","3239.57","4.842407"
"15625","9","3236.40","18.926316"
"12963","12","3235.79","18.596494"
"16101","4","3229.16","16.818542"
"14669","7","3216.78","8.312093"
"14507","11","3216.74","12.467984"
"12951","15","3213.72","16.565567"
"16918","16","3206.54","7.062863"
"16107","7","3204.16","103.360000"
"17147","9","3199.95","23.529044"
"14315","8","3197.82","24.043759"
"15027","10","3195.60","35.116484"
"13868","2","3192.54","96.743636"
"13397","10","3191.87","35.863708"
"12456","3","3181.04","25.448320"
"16515","10","3179.06","13.470593"
"17621","6","3175.12","48.107879"
"13268","11","3174.75","7.331986"
"16837","11","3170.98","19.218061"
"17640","6","3168.94","48.014242"
"16365","15","3167.34","25.543065"
"16041","3","3166.40","527.733333"
"13804","9","3161.12","18.928862"
"12976","8","3156.38","20.495974"
"16584","5","3156.17","38.489878"
"14306","6","3151.40","68.508696"
"15614","4","3147.36","38.856296"
"15916","13","3145.24","10.278562"
"17702","6","3144.04","20.549281"
"15095","10","3141.64","25.335806"
"14897","8","3140.54","24.728661"
"15602","16","3137.96","25.103680"
"17354","4","3133.96","31.029307"
"13786","6","3127.99","26.965431"
"14963","12","3123.57","6.562122"
"15199","10","3122.40","61.223529"
"17145","4","3120.91","17.338389"
"13685","7","3119.44","79.985641"
"13052","7","3119.33","12.577944"
"13692","5","3114.40","32.441667"
"14978","10","3112.19","10.731690"
"15983","8","3110.37","12.055698"
"16678","12","3109.99","19.079693"
"13742","12","3107.87","9.929297"
"12909","8","3103.19","19.640443"
"13538","12","3103.13","21.853028"
"15031","14","3102.94","7.855544"
"15491","6","3100.09","20.130455"
"13772","8","3100.02","5.467407"
"16933","9","3099.30","10.990426"
"13464","6","3097.64","20.514172"
"12937","9","3097.61","14.274700"
"15105","9","3094.91","20.496093"
"14312","11","3090.29","17.168278"
"15373","17","3084.54","16.320317"
"12511","1","3084.02","16.231684"
"17929","12","3082.10","205.473333"
"17090","13","3080.18","34.224222"
"14044","10","3077.70","3.726029"
"14700","5","3076.06","18.419521"
"12469","2","3070.54","40.401842"
"13631","11","3070.42","279.129091"
"14038","5","3069.88","19.067578"
"13196","7","3068.84","16.323617"
"16400","9","3059.85","11.460112"
"16059","12","3053.57","7.809642"
"16007","7","3053.06","4.646971"
"15241","11","3050.16","16.576957"
"16560","8","3048.38","15.395859"
"14916","8","3042.95","22.708582"
"12849","6","3042.47","21.128264"
"13647","8","3041.68","21.882590"
"15754","9","3037.61","23.187863"
"14673","7","3037.32","20.522432"
"13557","13","3032.26","16.845889"
"13485","11","3019.22","19.108987"
"14456","9","3017.28","3.186146"
"13848","8","3015.00","301.500000"
"12754","3","3010.74","47.789524"
"16718","5","3006.08","16.983503"
"14621","9","3000.57","18.871509"
"13635","4","2999.16","18.513333"
"15810","8","2999.04","18.066506"
"15182","11","2998.95","24.381707"
"15611","26","2997.28","31.885957"
"14161","7","2996.93","10.819242"
"12457","8","2995.91","35.665595"
"14590","20","2993.37","14.818663"
"15687","9","2993.10","18.030723"
"14344","20","2993.05","13.013261"
"15681","14","2989.70","33.973864"
"12374","4","2989.22","36.014699"
"18241","21","2986.99","18.786101"
"14226","6","2985.13","30.774536"
"17032","8","2984.32","12.592068"
"16012","5","2978.59","12.462720"
"17655","9","2976.38","26.814234"
"12838","10","2975.91","8.359298"
"17692","12","2975.80","18.369136"
"12854","7","2970.97","11.383027"
"16120","6","2967.51","32.255543"
"15967","12","2966.00","6.179167"
"14506","7","2960.25","7.437814"
"15329","11","2958.83","19.213182"
"16416","9","2957.88","15.902581"
"13012","11","2957.83","19.332222"
"13110","12","2957.47","11.735992"
"16736","5","2956.56","20.675245"
"14867","16","2952.06","21.547883"
"13253","4","2951.11","39.348133"
"12877","20","2942.14","10.737737"
"15757","6","2940.36","15.235026"
"17444","3","2940.04","21.778074"
"17588","7","2939.55","41.402113"
"14544","3","2938.53","15.714064"
"12967","3","2938.52","45.208000"
"12635","4","2930.41","16.371006"
"15312","12","2930.19","17.976626"
"13890","14","2927.38","16.921272"
"12906","5","2919.81","46.346190"
"16358","5","2919.65","18.958766"
"13764","6","2919.62","7.890865"
"15392","7","2911.62","20.219583"
"13784","14","2910.23","67.679767"
"14524","13","2909.86","9.036832"
"12438","2","2906.85","29.661735"
"14233","7","2904.27","39.784521"
"14293","9","2903.01","24.395042"
"16383","7","2896.69","7.241725"
"17242","5","2889.28","34.396190"
"13501","3","2885.11","25.307982"
"16633","6","2883.10","18.967763"
"14251","5","2879.70","36.919231"
"12806","4","2878.96","42.969552"
"18170","9","2878.00","22.841270"
"14005","5","2874.72","34.222857"
"15043","6","2870.32","56.280784"
"16467","7","2869.16","119.548333"
"16711","9","2868.48","86.923636"
"16229","6","2867.86","16.294659"
"17961","100","2866.74","4.550381"
"14758","7","2864.97","21.065956"
"16755","7","2864.68","8.980188"
"16062","8","2863.45","15.478108"
"12685","6","2863.08","18.236178"
"14875","3","2862.40","32.161798"
"13963","17","2860.57","17.336788"
"16979","9","2859.74","22.168527"
"15563","7","2859.46","11.126304"
"16225","15","2859.31","9.531033"
"13728","16","2855.17","17.409573"
"12352","10","2849.84","27.668350"
"14935","2","2849.83","109.608846"
"12676","11","2843.09","26.570935"
"16554","8","2841.72","17.016287"
"14711","11","2839.62","8.230783"
"14842","4","2824.69","19.480621"
"15797","6","2821.08","235.090000"
"16775","16","2820.84","10.891274"
"17228","13","2820.03","8.623945"
"13477","11","2819.17","17.956497"
"13032","9","2815.96","13.603671"
"17386","7","2812.77","74.020263"
"16871","6","2812.34","20.528029"
"13799","9","2803.57","26.448774"
"13205","1","2803.20","2803.200000"
"12826","12","2800.75","17.839172"
"16742","14","2799.87","26.921827"
"13330","6","2796.10","23.898291"
"14903","5","2795.33","7.986657"
"14035","9","2794.75","19.274138"
"15353","7","2794.47","7.762417"
"12863","6","2792.55","58.178125"
"17530","12","2791.69","5.852600"
"16764","13","2790.95","3.987071"
"17284","8","2788.06","7.474692"
"15073","8","2788.02","17.534717"
"17552","12","2786.77","19.487902"
"13719","11","2783.08","11.222097"
"14121","4","2780.15","17.485220"
"17790","20","2779.41","9.203344"
"14869","6","2778.14","11.385820"
"15993","7","2777.67","5.115414"
"16104","9","2774.46","11.958879"
"17031","6","2773.85","55.477000"
"15235","16","2772.76","15.577303"
"15965","13","2771.94","8.349217"
"13695","16","2770.73","28.861771"
"18210","7","2768.83","19.227986"
"15817","3","2766.40","18.200000"
"13813","8","2765.47","19.338951"
"16407","14","2761.65","12.274000"
"17115","7","2761.49","23.012417"
"17368","14","2758.29","12.204823"
"16335","7","2753.52","7.627479"
"17870","13","2753.29","10.122390"
"13736","7","2752.47","4.968357"
"17490","9","2750.50","23.711207"
"14665","7","2749.65","20.830682"
"12982","8","2744.81","15.420281"
"12669","3","2744.03","27.168614"
"15841","9","2742.41","29.808804"
"13077","11","2740.65","8.305000"
"17241","12","2736.64","16.097882"
"15389","5","2733.80","455.633333"
"12986","10","2729.84","26.763137"
"15596","9","2727.72","17.598194"
"12739","4","2726.73","30.637416"
"12391","6","2724.84","10.205393"
"14404","13","2724.13","15.050442"
"16190","8","2723.55","22.886975"
"14125","3","2720.63","16.389337"
"14808","8","2718.60","11.768831"
"15985","7","2715.28","26.108462"
"16232","7","2712.97","25.837810"
"17884","20","2698.47","6.646478"
"16359","16","2697.75","21.582000"
"18173","5","2696.36","59.919111"
"12820","11","2689.52","16.915220"
"16086","10","2687.73","20.835116"
"14748","10","2681.90","16.867296"
"17388","11","2675.37","48.643091"
"16434","12","2673.69","14.853833"
"17720","10","2666.91","20.203864"
"18283","22","2664.90","2.841045"
"15910","15","2661.17","4.292210"
"13473","8","2657.76","37.968000"
"15671","7","2657.13","34.065769"
"16369","7","2656.56","15.719290"
"15157","5","2654.11","17.461250"
"14756","3","2653.76","22.300504"
"17744","7","2649.14","17.543974"
"12516","4","2648.62","35.792162"
"13203","10","2648.25","15.670118"
"16618","5","2647.59","27.579063"
"13819","6","2642.35","26.161881"
"15814","6","2634.44","26.882041"
